
47,1/16/09,1,,16,,,1,,15,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,,,,,,

48,1/20/09,,1,,1,,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,

49,1/20/09,,1,19,1,,,,10,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,1,1,1,,1,,,1,,,,

50,,1,,17,,,,,15,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,

51,1/16/09,,1,,1,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,

52,1/16/09,,1,,1,,,,15,1,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,

53,1/15/09,1,,16,,1,,,10,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,

54,,1,,17,,1,,,25,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,

55,1/14/09,1,1,17,,,1,,50,,,,,,,,,,1,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,1,

56,1/14/09,1,,15,,,1,,10,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,1,,,,,

57,1/2/09,1,,15,1,,,,10,,,,,,,,,,1,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,1,

58,1/14/09,,1,14,,1,,,10,1,,,,,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,

59,1/14/09,1,,16,,1,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,

60,1/14/09,,1,23,,1,,,10,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,

61,1/14/09,,1,19,1,,,,20,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,

62,1/13/09,,1,17,,1,,,10,,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,,,,,,1,,,,1,,,1,1,1,1,,,,,,,,

63,1/13/09,1,,,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,

64,1/13/09,,1,19,,1,,,10,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,

65,1/13/09,,1,18,1,,,,15,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,1,,,,,,1,

66,1/12/09,,1,17,,,1,,20,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,1,

67,1/12/09,1,,12,,,1,,15,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,

68,1/12/09,,1,17,,1,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

69,1/12/09,,1,17,,1,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,

70,1/12/09,,1,19,1,,,,10,1,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,1,

71,1/12/09,1,,17,1,,,,25,,,,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,

72,1/9/09,1,,15,,1,,,15,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,,,,,,

73,1/9/09,,1,18,,,,,15,,,,,,,,,,1,,,1,,,1,,1,,1,1,,1,,,,1,,,,,,,,,,,,1,1,1,1,1,,,1,,,1,

74,1/8/09,,1,19,,,1,,15,1,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,1,,1,,1,,,1,1,1,1,1,,,,,1,1,

75,1/8/09,1,,15,,,1,,15,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,,,,,1,,

76,1/8/09,1,,17,,,1,,60,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,1,1,,,,,,,,,

77,1/8/09,,1,17,,,1,,10,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,1,

78,1/8/09,,1,,,,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,

79,1/8/09,,1,,1,,,,15,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,

80,,,1,,1,,,,20,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

81,1/7/09,,1,19,,1,,,10,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,,,,,,,

82,1/7/09,,1,20,,1,,,15,1,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,,,,,,

83,1/7/09,1,,15,1,,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,

84,1/7/09,1,,15,1,,,,15,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,

85,1/6/09,,1,18,,,1,,15,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,1,,,,,,,1,1,,,,,,,,,1,

86,1/6/09,,1,17,,1,,,15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,

87,1/6/09,1,,16,,1,,,10,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

88,1/6/09,1,,14,,1,,,25,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,

89,1/6/09,,1,19,1,,,,10,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,1,

90,1/6/09,,1,19,1,,,,10,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,

91,1/6/09,1,,15,1,,,,15,,,,,,,,,,1,1,,,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,,1,,,,1,

92,1/6/09,1,,15,1,,,,15,,,,,,,,,,1,1,,,,,1,1,1,,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,,,,,1,

93,1/5/09,,1,17,,1,,,25,,,,,,,,,,1,,1,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,

94,1/5/09,1,,17,,1,,,15,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,

95,1/5/09,,1,,,1,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,

96,1/5/09,1,,16,1,,,,10,,,,,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,

97,1/5/09,,1,19,1,,,,10,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,

98,1/5/09,,1,19,1,,,,10,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,

99,1/4/09,,1,17,1,,,,120,,,,1,,,,,,,1,1,1,,1,1,,1,,,1,,,1,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,

100,1/5/09,,1,21,1,,,,15,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,1,,,,1,,,1,1,1,1,,,1,,,,,

101,1/2/09,1,,15,,1,,,20,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,

102,1/2/09,,1,18,1,,,,10,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,1,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2/2/09,1,,14,1,,,,10,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,
2,2/2/09,1,,17,1,,,,10,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,,,,,1,
3,2/2/09,1,,17,,1,,,30,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,
4,2/2/09,,1,,,,1,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,
5,2/3/09,1,,15,1,,,,10,,,,,,,,,,1,1,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,1,1,,,,,,,,,
6,2/3/09,,1,19,,1,,,10,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
7,2/8/09,1,,16,,1,,,10,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
8,2/3/09,,1,17,,,1,,10,,,,,,,,,,1,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,
9,2/3/09,1,,13,,1,,,20,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,1,
10,2/4/09,,1,20,1,,,,25,,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,1,
11,2/4/09,,1,19,1,,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
12,2/4/09,,1,,1,,,,15,,,,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,1,
13,2/4/09,1,,13,1,,,,10,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,
14,2/4/09,,1,18,,1,,,20,,,,,,,,,,1,,,1,,,1,,1,,,,,,,,,,,,,,1,,,,1,,,1,1,,,,,,,,,,
15,2/4/09,1,,16,,1,,,10,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,
16,2/5/09,1,,11,1,,,,10,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,
17,2/5/09,,1,18,,1,,,25,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2/5/09,1,,12,,1,,,10,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,
19,2/5/09,,1,18,,,1,,15,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,
20,2/6/09,1,,17,1,,,,10,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
21,2/6/09,,1,,,1,,,10,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
22,2/6/09,1,,16,,1,,,10,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,1,,,
23,2/6/09,1,,16,,1,,,10,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,
24,2/6/09,1,,16,,1,,,10,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,
25,2/9/09,,1,19,1,,,,10,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
26,2/9/09,,1,16,1,,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,
27,2/9/09,,1,19,1,,,,10,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,
28,2/9/09,1,,14,,1,,,20,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
29,2/9/09,,1,,,1,,,10,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
30,,,1,17,,1,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
31,2/9/09,,1,17,,1,,,10,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
32,2/9/09,,1,20,,1,,,15,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,1,,,,,,1,
33,2/9/09,1,,15,,,1,,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,
34,2/9/09,,1,18,,,1,,10,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,
35,2/9/09,,1,,,,1,,10,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,
36,2/9/09,1,,15,,,1,,15,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,
37,2/5/09,1,,17,,1,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2/9/09,,1,17,,1,,,120,1,,,1,,,,,,,1,1,1,,,1,,,,,,1,1,,,,,,1,,,,,,,1,,,1,1,1,1,1,,1,,,,,
39,2/10/09,1,,18,1,,,,15,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,1,
40,2/10/09,,1,17,1,,,,15,1,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,1,,,,1,,,1,1,1,,,,,,,,1,
41,2/10/09,,1,,,1,,,10,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,
42,2/10/09,1,,13,,1,,,15,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
43,2/9/09,1,,16,,1,,,10,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,
44,2/11/09,1,,16,1,,,,20,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,1,
45,2/11/09,1,,13,,1,,,30,,,,,,,1,,,,1,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,
46,2/11/09,1,,16,,1,,,10,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
47,2/11/09,1,,14,,,1,,30,,,,,,,,,,1,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,
48,2/11/09,1,,16,,,,1,30,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,
49,2/11/09,,1,17,,,,,15,,,,,,,,1,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,
50,2/12/09,,1,18,,1,,,10,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
51,2/12/09,,1,19,1,,,,10,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,
52,2/12/09,1,,16,,1,,,10,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
53,2/12/09,1,,16,,1,,,10,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
54,,,1,18,,1,,,20,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
55,2/12/09,,1,18,,1,,,10,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,1,
56,2/12/09,1,,17,,1,,,10,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2/12/09,,,,,1,,,20,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,1,,,,,1,,,,,
58,2/12/09,1,,16,,,1,,10,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,
59,2/12/09,,1,17,,,1,,15,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,1,
60,2/13/09,,1,,1,,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,
61,2/16/09,,1,,,1,,,25,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
62,2/16/09,1,,13,,1,,,15,1,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,
63,2/16/09,1,,15,,1,,,10,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2/10/09,,1,18,1,,,,10,,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,,,,,,1,1,,,1,,,1,1,1,,,,,,,,,
65,2/10/09,,1,18,1,,,,10,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,,,
66,2/16/09,,1,18,,,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
67,2/16/09,,1,21,,,1,,10,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,
68,2/18/09,,1,17,,1,,,10,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,
69,2/17/09,,1,17,,,1,,20,,,,,,1,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,
70,2/17/09,1,,15,,,1,,40,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,
71,2/18/09,1,,18,,1,,,10,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
72,2/19/09,,1,17,1,,,,15,,,,,,,1,,,,,,1,,,1,1,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1,1,,1,,,,
73,2/18/09,,1,19,,1,,,10,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,1,,,,,
74,2/19/09,,1,19,1,,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,
75,2/19/09,,1,20,1,,,,10,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,
