year,weekday,R,H ,T,T9-1,T1-5,T5-8,T8-9,Age,HAOHFamily,HAOHFriend,HAOHSchool,HAOHAdvertisement/Poster/Helpcard,HAOHOzone Staff,HAOHPolice/Court/Probation Officer,HAOHOther Org.,HAOHIs a Previous Client,HAOHO.H. Street/Outreach,HAOHPOWs,HAOHMental Health Professional,HAOHInternet/Online Search,HAOHDrop-InCenter,HAOHHousing Access,HAOHOther,HAOHUnknown,PA,PB,PC,PD,PE,PF,PG,PH,PI,PJ,PK,PL,PM,PN,PO,PP,PQ,PR,PS,PT,PU,PV,PW,PX,PY ,PZ,Paa,Pbb,Pcc,Pdd,Pee,Pff,Pgg,Phh,Pii,Pjj,Pkk,SPEmpathy,SPInfoGathering,SPProblemSolving,SPRealityTesting,SPSafetyPlanning,ISIDFamily Conflict,ISIDCurrent Abuse,ISIDSuicide,ISIDOn the street,ISIDDomestic Violence,ISIDOther,SafetyPlan,AnxietyStart,AnxietyEnd,Increase,Decrease,No Change,PositiveChange,CallsInCrisisw/SP,Intake Scheduled,# of Referrals Given
2008,3,0.5084745762711864,0.480225988700565,0.0,0.3898305084745763,0.4124293785310734,0.15254237288135594,0.03389830508474576,0.0,0.06779661016949153,0.10734463276836158,0.0847457627118644,0.04519774011299435,0.0903954802259887,0.011299435028248588,0.1807909604519774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423728813559322,0.23163841807909605,0.11299435028248588,0.3728813559322034,0.0847457627118644,0.1977401129943503,0.5536723163841808,0.04519774011299435,0.12429378531073447,0.011299435028248588,0.07344632768361582,0.022598870056497175,0.01694915254237288,0.0847457627118644,0.05084745762711865,0.05084745762711865,0.011299435028248588,0.03389830508474576,0.062146892655367235,0.03389830508474576,0.022598870056497175,0.011299435028248588,0.1016949152542373,0.04519774011299435,0.02824858757062147,0.0,0.12429378531073447,0.0,0.1016949152542373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8248587570621468,0.9096045197740112,0.6610169491525424,0.288135593220339,0.22033898305084745,0.0,0.04519774011299435,0.02824858757062147,0.13559322033898305,0.011299435028248588,0.04519774011299435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,4,0.5454545454545454,0.45454545454545453,0.0,0.5950413223140496,0.371900826446281,0.024793388429752067,0.0,0.0,0.03305785123966942,0.06611570247933884,0.06611570247933884,0.024793388429752067,0.0,0.04132231404958678,0.19008264462809918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5702479338842975,0.21487603305785125,0.049586776859504134,0.36363636363636365,0.03305785123966942,0.0743801652892562,0.4297520661157025,0.0,0.1322314049586777,0.008264462809917356,0.08264462809917356,0.06611570247933884,0.01652892561983471,0.08264462809917356,0.03305785123966942,0.049586776859504134,0.01652892561983471,0.05785123966942149,0.09090909090909091,0.01652892561983471,0.01652892561983471,0.03305785123966942,0.04132231404958678,0.05785123966942149,0.01652892561983471,0.0,0.08264462809917356,0.0,0.15702479338842976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6611570247933884,0.7355371900826446,0.38016528925619836,0.18181818181818182,0.1487603305785124,0.0,0.04132231404958678,0.05785123966942149,0.06611570247933884,0.01652892561983471,0.1652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,5,0.7692307692307693,0.23076923076923078,0.0,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.6153846153846154,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.8461538461538461,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,0.8235294117647058,0.17647058823529413,0.0,0.0,0.4117647058823529,0.17647058823529413,0.35294117647058826,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.5882352941176471,0.5294117647058824,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.5882352941176471,0.0,0.29411764705882354,0.0,0.17647058823529413,0.11764705882352941,0.0,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.8823529411764706,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.0,0.058823529411764705,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0,0.4813664596273292,0.48757763975155277,0.0,0.41304347826086957,0.3695652173913043,0.17701863354037267,0.021739130434782608,16.10248447204969,0.046583850931677016,0.13664596273291926,0.055900621118012424,0.012422360248447204,0.07763975155279502,0.049689440993788817,0.20186335403726707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.20496894409937888,0.10559006211180125,0.42857142857142855,0.062111801242236024,0.18012422360248448,0.5031055900621118,0.09316770186335403,0.14906832298136646,0.024844720496894408,0.024844720496894408,0.040372670807453416,0.009316770186335404,0.07142857142857142,0.052795031055900624,0.043478260869565216,0.021739130434782608,0.034161490683229816,0.062111801242236024,0.018633540372670808,0.003105590062111801,0.018633540372670808,0.11180124223602485,0.040372670807453416,0.018633540372670808,0.0,0.13043478260869565,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,0.8850931677018633,0.4720496894409938,0.2360248447204969,0.17391304347826086,0.0,0.021739130434782608,0.006211180124223602,0.08695652173913043,0.006211180124223602,0.052795031055900624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20496894409937888,0.40683229813664595
2009,1,0.5,0.4895833333333333,0.0,0.3819444444444444,0.4270833333333333,0.16319444444444445,0.017361111111111112,15.6875,0.041666666666666664,0.06944444444444445,0.05555555555555555,0.024305555555555556,0.052083333333333336,0.020833333333333332,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.21875,0.12152777777777778,0.4583333333333333,0.1111111111111111,0.16666666666666666,0.4548611111111111,0.034722222222222224,0.1875,0.017361111111111112,0.03819444444444445,0.041666666666666664,0.013888888888888888,0.06597222222222222,0.03125,0.020833333333333332,0.034722222222222224,0.024305555555555556,0.05555555555555555,0.034722222222222224,0.024305555555555556,0.020833333333333332,0.08333333333333333,0.07291666666666667,0.034722222222222224,0.003472222222222222,0.1701388888888889,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8784722222222222,0.4652777777777778,0.1736111111111111,0.2465277777777778,0.0,0.04513888888888889,0.020833333333333332,0.10069444444444445,0.020833333333333332,0.03819444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.6666666666666666
2009,2,0.4596774193548387,0.5282258064516129,0.0,0.42338709677419356,0.32661290322580644,0.1975806451612903,0.020161290322580645,16.633064516129032,0.04032258064516129,0.09274193548387097,0.05241935483870968,0.016129032258064516,0.04838709677419355,0.04838709677419355,0.22580645161290322,0.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.4153225806451613,0.24596774193548387,0.07258064516129033,0.4959677419354839,0.0967741935483871,0.18951612903225806,0.4959677419354839,0.04838709677419355,0.18548387096774194,0.024193548387096774,0.06854838709677419,0.04032258064516129,0.036290322580645164,0.07258064516129033,0.016129032258064516,0.08870967741935484,0.03225806451612903,0.056451612903225805,0.08064516129032258,0.028225806451612902,0.028225806451612902,0.03225806451612903,0.125,0.036290322580645164,0.04435483870967742,0.0,0.16532258064516128,0.0,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7580645161290323,0.9395161290322581,0.6612903225806451,0.36693548387096775,0.2540322580645161,0.0,0.016129032258064516,0.024193548387096774,0.14112903225806453,0.016129032258064516,0.0846774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31048387096774194,0.625
2009,3,0.46153846153846156,0.5091575091575091,0.0,0.3992673992673993,0.41025641025641024,0.15018315018315018,0.018315018315018316,14.776556776556777,0.014652014652014652,0.08058608058608059,0.03296703296703297,0.02197802197802198,0.05128205128205128,0.040293040293040296,0.2087912087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725274725274725,0.28205128205128205,0.13186813186813187,0.4065934065934066,0.06593406593406594,0.09157509157509157,0.4908424908424908,0.04395604395604396,0.19047619047619047,0.0,0.05128205128205128,0.03663003663003663,0.02197802197802198,0.047619047619047616,0.014652014652014652,0.06227106227106227,0.018315018315018316,0.018315018315018316,0.07692307692307693,0.02197802197802198,0.02564102564102564,0.007326007326007326,0.09523809523809523,0.05128205128205128,0.014652014652014652,0.0,0.10622710622710622,0.003663003663003663,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457875457875457,0.6996336996336996,0.4468864468864469,0.19413919413919414,0.12454212454212454,0.0,0.02197802197802198,0.02197802197802198,0.047619047619047616,0.01098901098901099,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15018315018315018,0.39194139194139194
2009,4,0.4676258992805755,0.5251798561151079,0.0,0.43884892086330934,0.4676258992805755,0.02158273381294964,0.02877697841726619,15.517985611510792,0.02877697841726619,0.11510791366906475,0.05755395683453238,0.007194244604316547,0.02877697841726619,0.02877697841726619,0.19424460431654678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4676258992805755,0.2446043165467626,0.12949640287769784,0.381294964028777,0.06474820143884892,0.2302158273381295,0.38848920863309355,0.02877697841726619,0.2014388489208633,0.02158273381294964,0.02877697841726619,0.05755395683453238,0.014388489208633094,0.050359712230215826,0.050359712230215826,0.03597122302158273,0.02877697841726619,0.050359712230215826,0.06474820143884892,0.04316546762589928,0.007194244604316547,0.0,0.09352517985611511,0.04316546762589928,0.007194244604316547,0.0,0.07913669064748201,0.007194244604316547,0.11510791366906475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827338129496403,0.8489208633093526,0.4748201438848921,0.2014388489208633,0.18705035971223022,0.0,0.02877697841726619,0.02158273381294964,0.09352517985611511,0.02158273381294964,0.06474820143884892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23741007194244604,0.6258992805755396
2009,5,0.8571428571428571,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,15.428571428571429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142855,1.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
2009,6,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,16.142857142857142,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
2010,0,0.5013333333333333,0.49866666666666665,0.0,0.4186666666666667,0.3973333333333333,0.15733333333333333,0.02666666666666667,17.517333333333333,0.06933333333333333,0.04533333333333334,0.037333333333333336,0.034666666666666665,0.06666666666666667,0.02666666666666667,0.2,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5253333333333333,0.216,0.07466666666666667,0.4693333333333333,0.07466666666666667,0.192,0.44533333333333336,0.06133333333333333,0.22666666666666666,0.024,0.05333333333333334,0.04533333333333334,0.018666666666666668,0.050666666666666665,0.018666666666666668,0.037333333333333336,0.042666666666666665,0.050666666666666665,0.06933333333333333,0.04533333333333334,0.037333333333333336,0.016,0.11733333333333333,0.050666666666666665,0.021333333333333333,0.0,0.12533333333333332,0.0026666666666666666,0.042666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.9093333333333333,0.6026666666666667,0.22133333333333333,0.11733333333333333,0.0,0.016,0.024,0.10133333333333333,0.018666666666666668,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15733333333333333,0.7893333333333333
2010,1,0.5096774193548387,0.49032258064516127,0.0,0.42258064516129035,0.38064516129032255,0.18064516129032257,0.012903225806451613,16.86774193548387,0.04838709677419355,0.05806451612903226,0.05806451612903226,0.035483870967741936,0.03870967741935484,0.025806451612903226,0.25161290322580643,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.4870967741935484,0.2161290322580645,0.0967741935483871,0.47419354838709676,0.0967741935483871,0.2129032258064516,0.4161290322580645,0.054838709677419356,0.23870967741935484,0.012903225806451613,0.08709677419354839,0.05161290322580645,0.01935483870967742,0.06129032258064516,0.02258064516129032,0.025806451612903226,0.04838709677419355,0.03225806451612903,0.08709677419354839,0.025806451612903226,0.016129032258064516,0.03870967741935484,0.0967741935483871,0.041935483870967745,0.012903225806451613,0.0064516129032258064,0.1967741935483871,0.0032258064516129032,0.054838709677419356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7483870967741936,0.9516129032258065,0.632258064516129,0.21935483870967742,0.2709677419354839,0.0,0.012903225806451613,0.041935483870967745,0.2032258064516129,0.02258064516129032,0.09032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13548387096774195,1.0419354838709678
